EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate,JoiningAge
1438,10,168,13,11,KGID101438,Shobha Deshpande,1998-05-29,2,3,0,2024-03-01,25
1439,10,168,12,11,KGID101439,Muralidhar Patil,1998-07-06,1,7,0,2020-07-30,22
1440,10,169,13,13,KGID101440,Mallikarjuna Kalburgi,1995-10-07,1,7,0,2021-06-29,25
1441,10,169,13,13,KGID101441,Chaya Kalburgi,1998-04-17,2,3,0,2021-02-25,22
1442,10,169,10,13,KGID101442,Jyothi Kamath,1995-10-14,2,3,0,2019-08-16,23
1443,10,169,13,13,KGID101443,Basavaraj Kamath,2004-10-28,1,7,0,2025-01-27,20
1444,10,169,11,13,KGID101444,Deepa Kamath,1992-07-04,2,3,0,2016-07-12,24
1445,10,169,10,13,KGID101445,Mallikarjuna Poojary,1990-12-19,1,3,0,2016-08-29,25
1446,27,170,10,2,KGID101446,Nagaraj Urs,1999-04-05,1,3,0,2024-09-08,25
1447,27,170,13,11,KGID101447,Santosh Gowda,1999-04-13,1,7,0,2024-06-04,25
1448,27,170,13,11,KGID101448,Vinay Shetty,2003-01-08,1,1,0,2023-07-12,20
1449,27,170,13,11,KGID101449,Devendra Kamath,1998-08-13,1,2,0,2023-08-05,24
1450,27,170,13,11,KGID101450,Padma Biradar,1998-08-08,2,3,0,2019-03-03,20
1451,27,170,13,11,KGID101451,Parashuram Kalburgi,2000-09-22,1,1,0,2021-08-03,20
1452,27,170,10,2,KGID101452,Ravindra Achar,1998-06-21,1,7,0,2023-08-12,25
1453,27,171,13,11,KGID101453,Umesh Aithal,2000-08-12,1,3,0,2023-12-30,23
1454,27,171,9,2,KGID101454,Narasimha Devadiga,1992-04-16,1,1,0,2013-01-20,20
1455,27,171,12,11,KGID101455,Krishna Murthy Kulkarni,2003-03-31,1,7,0,2023-10-10,20
1456,27,171,10,2,KGID101456,Ashok Shetty,1995-12-16,1,7,0,2021-02-20,25
1457,27,171,10,2,KGID101457,Ramesh Bhat,1990-02-17,1,3,0,2010-11-30,20
1458,27,171,10,2,KGID101458,Rajesh Bhat,1997-09-01,1,7,0,2018-03-15,20
1459,27,171,10,2,KGID101459,Suresh Sindhe,1998-02-06,1,1,0,2023-09-12,25
1460,27,171,13,11,KGID101460,Prakash Reddy,2003-05-14,1,7,0,2025-10-17,22
1461,27,172,13,11,KGID101461,Shivakumar Setty,2000-01-19,1,1,1,2020-03-27,20
1462,27,172,9,2,KGID101462,Devendra Shetty,1985-10-13,1,5,0,2006-01-30,20
1463,27,172,13,11,KGID101463,Santosh Biradar,1997-10-08,1,3,0,2023-04-17,25
1464,27,172,13,11,KGID101464,Mahesh Chavan,2001-01-31,1,4,0,2024-09-27,23
1465,27,172,10,2,KGID101465,Vijaya Kumar Hiremath,1990-05-01,1,7,0,2013-09-03,23
1466,27,172,11,2,KGID101466,Vinay Nayak,1995-12-30,1,7,0,2021-09-26,25
1467,27,173,13,13,KGID101467,Gopal Hiremath,1997-12-08,1,3,0,2021-06-18,23
1468,27,173,11,13,KGID101468,Srinivas Devadiga,2000-03-23,1,7,0,2022-03-17,21
1469,27,173,13,13,KGID101469,Dinesh Urs,1996-12-30,1,3,0,2019-11-19,22
1470,27,173,13,13,KGID101470,Anitha Deshpande,1995-12-29,2,5,0,2016-04-04,20
1471,27,173,13,13,KGID101471,Parashuram Urs,1999-04-26,1,3,0,2022-05-02,23
1472,1,174,13,11,KGID101472,Srinivas Bhat,2002-09-01,1,3,0,2024-06-16,21
1473,1,174,13,11,KGID101473,Mallikarjuna Shetty,1998-02-16,1,7,0,2022-12-20,24
1474,1,174,9,2,KGID101474,Anand Joshi,1984-07-03,1,2,0,2006-08-13,22
1475,1,174,10,2,KGID101475,Lokesh Sindhe,2000-01-23,1,3,0,2024-06-26,24
1476,1,174,11,2,KGID101476,Harish Reddy,1990-10-15,1,4,0,2011-12-26,21
1477,1,174,10,2,KGID101477,Parashuram Naidu,1990-12-01,1,8,0,2016-04-16,25
1478,1,174,10,2,KGID101478,Prema Biradar,2000-07-06,2,3,0,2022-01-12,21
1479,1,174,13,11,KGID101479,Krishna Murthy Sindhe,1999-12-14,1,7,0,2024-09-25,24
1480,1,174,13,11,KGID101480,Krishna Murthy Nayak,2000-06-13,1,7,0,2022-07-13,22
1481,1,175,9,1,KGID101481,Shabnam Aithal,1985-08-22,3,7,0,2007-07-07,21
1482,1,175,9,2,KGID101482,Lokesh Angadi,1985-11-19,1,8,0,2006-09-28,20
1483,1,175,11,11,KGID101483,Vijaya Kumar Rao,1998-11-03,1,7,0,2019-07-06,20
1484,1,175,11,11,KGID101484,Halappa Kulkarni,1997-02-05,1,3,0,2017-06-19,20
1485,1,175,13,11,KGID101485,Sunita Kamath,1996-07-22,2,3,0,2022-05-05,25
1486,1,175,12,11,KGID101486,Rajesh Deshpande,1992-08-18,1,3,0,2015-08-04,22
1487,1,175,13,11,KGID101487,Prasanna Devadiga,2000-05-20,1,3,0,2022-09-25,22
1488,1,175,12,11,KGID101488,Geetha Naik,2002-08-19,2,7,0,2024-04-30,21
1489,4,176,10,2,KGID101489,Raghavendra Kulkarni,1996-06-24,1,7,1,2018-04-07,21
1490,4,176,9,2,KGID101490,Lokesh Chavan,1992-09-15,1,7,0,2012-11-28,20
1491,4,176,13,11,KGID101491,Basavaraj Poojary,2004-06-27,1,1,0,2024-10-02,20
1492,4,176,9,2,KGID101492,Mahadevappa Kulkarni,1988-04-01,1,3,0,2009-04-21,21
1493,4,176,10,2,KGID101493,Mahadevappa Poojary,1997-07-30,1,3,0,2021-05-29,23
1494,4,176,13,11,KGID101494,Lakshmi Kulkarni,2004-12-11,2,1,0,2025-08-22,20
1495,4,176,10,2,KGID101495,Shobha Devadiga,1992-04-23,2,1,0,2017-06-19,25
1496,4,177,10,2,KGID101496,Harish Swamy,1987-09-30,1,7,0,2010-07-28,22
1497,4,177,11,11,KGID101497,Santosh Achar,1992-03-27,1,1,0,2016-03-24,23
1498,4,177,11,11,KGID101498,Lakshmi Kulkarni,2002-09-12,2,3,0,2023-10-17,21
1499,4,177,11,11,KGID101499,Anand Sindhe,1993-08-15,1,3,0,2014-05-28,20
1500,4,177,11,2,KGID101500,Chandrashekar Achar,1990-11-21,1,1,0,2013-08-21,22
1501,4,177,12,11,KGID101501,Roopa Bhat,1999-01-02,2,1,0,2022-08-21,23
1502,4,177,12,11,KGID101502,Savitha Kalburgi,2002-02-14,2,3,0,2025-12-28,23
1503,7,178,10,2,KGID101503,Vinay Halli,1999-04-07,1,1,0,2019-04-10,20
1504,7,178,9,2,KGID101504,Yogesh Setty,1996-02-23,1,1,0,2022-11-24,26
1505,7,178,12,11,KGID101505,Shivakumar Hegde,2001-11-19,1,7,0,2022-05-13,20
1506,7,178,13,11,KGID101506,Harish Math,2001-11-03,1,1,0,2025-02-15,23
1507,7,178,10,2,KGID101507,Shankar Reddy,1996-08-11,1,5,0,2021-03-12,24
1508,7,178,11,11,KGID101508,Vishwanath Halli,1990-08-11,1,1,0,2016-10-08,26
1509,7,178,12,11,KGID101509,Devendra Halli,1998-08-09,1,7,0,2020-01-11,21
1510,7,178,13,11,KGID101510,Vishwanath Setty,2002-05-22,1,7,0,2025-04-04,22
1511,7,179,12,11,KGID101511,Mahesh Pujari,2004-02-16,1,1,0,2024-08-25,20
1512,7,179,13,11,KGID101512,Rekha Iyer,2001-06-22,2,7,0,2025-01-01,23
1513,7,179,13,11,KGID101513,Naveen Halli,2002-04-03,1,5,0,2022-09-12,20
1514,7,179,11,2,KGID101514,Raju Reddy,1997-09-21,1,3,0,2021-12-26,24
1515,7,179,10,2,KGID101515,Puneeth Gowda,1993-03-06,1,3,0,2014-09-09,21
1516,7,179,11,2,KGID101516,Sunil Chavan,1992-09-02,1,7,0,2019-03-30,26
1517,7,179,12,11,KGID101517,Anand Patil,1996-05-08,1,7,0,2020-12-15,24
1518,7,179,10,2,KGID101518,Girish Pujari,1994-03-05,1,7,0,2015-12-25,21
1519,8,180,13,11,KGID101519,Prasanna Naik,2003-02-15,1,7,0,2025-08-20,22
1520,8,180,12,11,KGID101520,Anand Shetty,1995-07-11,1,7,0,2020-11-25,25
1521,8,180,13,11,KGID101521,Mahesh Patil,1998-06-25,1,4,0,2018-08-30,20
1522,8,180,10,2,KGID101522,Harish Deshpande,1996-01-27,1,7,0,2018-03-03,22
1523,8,180,13,11,KGID101523,Parashuram Bhat,1998-09-02,1,5,0,2025-03-16,26
1524,8,180,10,2,KGID101524,Prakash Naik,2000-03-15,1,1,0,2021-07-10,21
1525,8,180,10,2,KGID101525,Girish Swamy,2001-04-05,1,3,0,2022-06-17,21
1526,8,180,13,11,KGID101526,Suresh Angadi,2004-11-06,1,5,0,2025-07-11,20
1527,8,180,13,11,KGID101527,Naveen Kulkarni,2001-10-01,1,5,0,2024-09-28,22
1528,8,181,12,11,KGID101528,Santosh Iyer,1996-07-24,1,5,0,2022-06-01,25
1529,8,181,10,2,KGID101529,Rekha Pujari,1988-09-21,2,7,0,2011-03-06,22
1530,8,181,13,11,KGID101530,Krishna Murthy Reddy,2004-12-09,1,1,0,2025-03-18,20
1531,8,181,13,11,KGID101531,Anitha Kamath,2002-04-15,2,3,0,2025-03-28,22
1532,8,181,13,11,KGID101532,Dinesh Gowda,2001-04-06,1,2,0,2025-04-12,24
1533,8,181,11,11,KGID101533,Vinay Achar,1992-01-12,1,7,0,2017-06-21,25
1534,8,181,13,11,KGID101534,Suresh Rao,2002-06-17,1,7,0,2022-06-12,19
1535,8,181,9,2,KGID101535,Prakash Hiremath,1991-10-12,1,2,0,2012-11-24,21
1536,9,182,13,11,KGID101536,Sunita Kamath,2004-03-04,2,7,0,2026-01-27,21
1537,9,182,11,2,KGID101537,Muralidhar Poojary,1996-04-14,1,1,0,2017-02-28,20
1538,9,182,10,2,KGID101538,Yogesh Naik,1991-08-08,1,7,0,2015-12-19,24
1539,9,182,13,11,KGID101539,Rajesh Naik,2002-06-23,1,1,0,2026-05-30,23
1540,9,182,12,11,KGID101540,Nagaraj Iyer,2003-10-04,1,7,0,2024-08-30,20
1541,9,182,10,2,KGID101541,Raghavendra Sindhe,2000-08-17,1,7,0,2022-11-16,22
1542,9,182,9,2,KGID101542,Girija Setty,1984-12-20,2,7,0,2009-12-08,24
1543,9,182,11,2,KGID101543,Sunil Hiremath,1994-01-21,1,7,0,2017-09-13,23
1544,9,182,11,11,KGID101544,Sunil Chavan,1997-12-31,1,8,0,2019-10-19,21
1545,9,182,10,2,KGID101545,Harish Hiremath,1988-11-18,1,8,0,2014-08-16,25
1546,9,183,10,2,KGID101546,Umesh Achar,1995-09-01,1,7,0,2019-04-13,23
1547,9,183,13,11,KGID101547,Manjula Nayak,2002-09-23,2,8,0,2024-06-20,21
1548,9,183,13,11,KGID101548,Umesh Shetty,2003-12-24,1,4,0,2024-08-31,20
1549,9,183,11,11,KGID101549,Girija Reddy,1993-05-05,2,3,0,2018-08-23,25
1550,9,183,11,2,KGID101550,Vishwanath Joshi,1996-11-02,1,7,0,2022-05-16,25
1551,9,183,9,2,KGID101551,Srinivas Gowda,1987-12-10,1,7,0,2009-11-24,21
1552,9,183,13,11,KGID101552,Raghavendra Kalburgi,2003-06-20,1,3,0,2025-11-17,22
1553,9,183,13,11,KGID101553,Santosh Reddy,2002-07-14,1,2,0,2022-07-24,20
1554,9,183,13,11,KGID101554,Naveen Kalburgi,2000-12-07,1,1,0,2021-07-06,20
1555,14,184,12,11,KGID101555,Muralidhar Shetty,1999-12-20,1,7,0,2024-10-10,24
1556,14,184,12,11,KGID101556,Umesh Patil,2004-03-17,1,3,0,2025-09-24,21
1557,14,184,11,2,KGID101557,Girija Kulkarni,1992-11-19,2,3,0,2013-05-27,20
1558,14,184,9,2,KGID101558,Rajesh Deshpande,1984-09-10,1,3,0,2005-04-25,20
1559,14,184,9,2,KGID101559,Venkatesh Angadi,1989-08-03,1,1,0,2016-03-15,26
1560,14,184,13,11,KGID101560,Mangala Poojary,2004-11-08,2,3,0,2024-12-08,20
1561,14,184,12,11,KGID101561,Ganesh Reddy,1995-08-28,1,7,0,2020-09-14,25
1562,14,184,12,11,KGID101562,Kumar Mudakavi,2002-07-06,1,1,0,2025-05-03,22
1563,14,184,13,11,KGID101563,Rajesh Poojary,1997-11-21,1,7,0,2018-11-18,20
1564,14,185,10,2,KGID101564,Chandrashekar Sindhe,1990-10-04,1,7,0,2017-06-06,26
1565,14,185,9,2,KGID101565,Vishwanath Naik,1996-05-21,1,3,0,2022-03-20,25
1566,14,185,13,11,KGID101566,Umesh Patil,1996-08-06,1,3,0,2019-06-22,22
1567,14,185,12,11,KGID101567,Ganesh Joshi,1998-06-23,1,3,0,2018-08-01,20
1568,14,185,10,2,KGID101568,Pushpa Poojary,1999-05-27,2,7,0,2019-08-12,20
1569,14,185,13,11,KGID101569,Krishna Murthy Angadi,2000-11-24,1,1,0,2021-10-21,20
1570,14,185,10,2,KGID101570,Sunil Rao,1998-08-02,1,4,1,2021-08-01,22
1571,14,185,13,11,KGID101571,Girish Pujari,1995-10-30,1,7,0,2016-03-28,20
1572,16,186,10,2,KGID101572,Krishna Murthy Biradar,1993-11-25,1,5,0,2015-01-09,21
1573,16,186,13,11,KGID101573,Mahesh Hegde,2002-08-19,1,3,0,2023-05-02,20
1574,16,186,9,2,KGID101574,Devendra Hiremath,1994-09-11,1,7,0,2021-04-03,26
1575,16,186,12,11,KGID101575,Vinay Naik,1998-07-06,1,1,0,2024-12-10,26
1576,16,186,11,11,KGID101576,Shankar Swamy,1994-04-04,1,7,0,2019-06-02,25
1577,16,186,13,11,KGID101577,Nagaraj Mudakavi,2001-09-23,1,5,0,2024-05-29,22
1578,16,186,13,11,KGID101578,Yogesh Kalburgi,2002-09-01,1,3,0,2023-03-04,20
1579,16,186,11,11,KGID101579,Siddaraju Math,1994-09-22,1,3,0,2017-02-20,22
1580,16,187,12,11,KGID101580,Mallikarjuna Hegde,1992-11-20,1,3,0,2015-08-14,22
1581,16,187,11,11,KGID101581,Sowmya Devadiga,1993-11-08,2,3,0,2015-04-12,21
1582,16,187,13,11,KGID101582,Puneeth Devadiga,1999-03-07,1,7,0,2022-01-01,22
1583,16,187,10,2,KGID101583,Byrappa Hiremath,1990-02-28,1,7,0,2012-02-09,21
1584,16,187,10,2,KGID101584,Santosh Naidu,1991-11-05,1,2,0,2012-12-29,21
1585,16,187,13,11,KGID101585,Muralidhar Iyer,1998-01-17,1,7,0,2019-07-31,21
1586,16,187,11,11,KGID101586,Prasanna Kalburgi,1994-06-22,1,1,0,2016-08-18,22
1587,16,187,11,11,KGID101587,Rekha Iyer,1995-10-20,2,1,0,2020-03-03,24
1588,18,188,13,11,KGID101588,Girish Poojary,1999-01-10,1,1,0,2021-03-06,22
1589,18,188,9,2,KGID101589,Umesh Iyer,1997-03-07,1,1,0,2017-12-07,20
1590,18,188,13,11,KGID101590,Ravindra Deshpande,2002-07-06,1,8,0,2022-07-06,20
1591,18,188,11,11,KGID101591,Prasanna Joshi,2000-04-05,1,7,0,2025-02-02,24
1592,18,188,13,11,KGID101592,Umesh Naik,2002-04-30,1,7,0,2025-08-06,23
1593,18,188,13,11,KGID101593,Raghavendra Angadi,2000-11-20,1,2,0,2021-01-02,20
1594,18,188,10,2,KGID101594,Sowmya Kamath,1998-03-06,2,3,0,2018-03-02,19
1595,18,188,13,11,KGID101595,Harish Sindhe,2002-03-30,1,3,0,2022-05-05,20
1596,18,188,12,11,KGID101596,Anitha Math,1998-07-16,2,3,0,2022-11-26,24
1597,18,188,11,11,KGID101597,Raju Urs,1995-11-11,1,3,0,2020-05-21,24
1598,18,189,10,2,KGID101598,Vinay Iyer,1998-04-07,1,3,0,2020-09-28,22
1599,18,189,10,2,KGID101599,Raghavendra Hegde,1994-07-16,1,3,0,2020-04-23,25
1600,18,189,12,11,KGID101600,Puneeth Sindhe,1999-01-13,1,7,0,2019-09-16,20
1601,18,189,11,2,KGID101601,Vijaya Kumar Setty,1999-01-21,1,7,0,2021-09-17,22
1602,18,189,13,11,KGID101602,Prakash Setty,2002-07-08,1,1,0,2026-01-04,23
1603,18,189,9,2,KGID101603,Mallikarjuna Yadav,1990-07-04,1,3,0,2012-08-07,22
1604,18,189,12,11,KGID101604,Vijaya Kumar Nayaka,2002-03-31,1,1,0,2025-08-31,23
1605,18,189,13,11,KGID101605,Puneeth Achar,2003-03-01,1,3,0,2025-10-21,22
1606,18,189,10,2,KGID101606,Krishna Murthy Reddy,2000-06-22,1,7,0,2020-11-01,20
1607,19,190,13,11,KGID101607,Anand Achar,1997-04-23,1,7,0,2018-04-22,20
1608,19,190,9,2,KGID101608,Vijaya Kumar Rao,1984-07-01,1,3,0,2007-09-03,23
1609,19,190,10,2,KGID101609,Nandini Naidu,1988-01-23,2,3,0,2012-06-07,24
1610,19,190,13,11,KGID101610,Girish Gowda,1996-07-06,1,3,0,2017-01-10,20
1611,19,190,12,11,KGID101611,Mallikarjuna Chavan,1997-10-19,1,8,0,2022-05-07,24
1612,19,190,11,11,KGID101612,Vijaya Kumar Swamy,1994-01-02,1,7,0,2020-05-03,26
1613,19,190,9,2,KGID101613,Ravindra Angadi,1989-01-22,1,3,0,2015-06-17,26
1614,19,190,9,2,KGID101614,Devendra Bhat,1995-07-20,1,3,0,2017-02-21,21
1615,19,190,13,11,KGID101615,Suresh Setty,2001-01-05,1,7,0,2022-03-13,21
1616,19,191,12,11,KGID101616,Harish Rao,1999-04-14,1,3,0,2022-06-13,23
1617,19,191,13,11,KGID101617,Nandini Biradar,2001-01-16,2,7,0,2021-07-09,20
1618,19,191,9,2,KGID101618,Manjunath Halli,1992-11-08,1,1,0,2017-07-04,24
1619,19,191,11,11,KGID101619,Deepa Naik,2001-07-21,2,3,0,2021-09-28,20
1620,19,191,11,11,KGID101620,Naveen Pujari,1997-02-06,1,3,0,2023-12-10,26
1621,19,191,13,11,KGID101621,Manjunath Swamy,1997-11-20,1,1,0,2021-08-04,23
1622,19,191,13,11,KGID101622,Mahesh Devadiga,1997-09-05,1,1,0,2019-11-12,22
1623,19,191,12,11,KGID101623,Srinivas Angadi,2004-02-21,1,5,0,2024-04-24,20
1624,19,191,13,11,KGID101624,Anitha Gowda,1998-10-20,2,8,0,2023-02-21,24
1625,19,191,9,2,KGID101625,Vijaya Kumar Math,1991-06-26,1,1,0,2013-02-14,21
1626,20,192,13,11,KGID101626,Prasanna Deshpande,1999-11-29,1,7,0,2022-09-14,22
1627,20,192,10,2,KGID101627,Yogesh Naidu,1987-10-02,1,2,0,2012-09-09,24
1628,20,192,12,11,KGID101628,Prakash Kamath,1996-02-25,1,7,0,2019-09-14,23
1629,20,192,13,11,KGID101629,Mahesh Patil,2002-04-05,1,7,0,2023-11-23,21
1630,20,192,12,11,KGID101630,Basavaraj Naidu,1997-10-10,1,1,0,2020-03-06,22
1631,20,192,13,11,KGID101631,Puneeth Bhat,2000-06-27,1,3,0,2024-01-15,23
1632,20,192,11,11,KGID101632,Sujatha Urs,2002-02-19,2,3,0,2023-10-21,21
1633,20,192,11,11,KGID101633,Lokesh Biradar,1991-05-06,1,7,0,2013-07-20,22
1634,20,192,9,2,KGID101634,Narasimha Kulkarni,1998-05-12,1,7,0,2022-12-11,24
1635,20,193,9,1,KGID101635,Sunil Joshi,1996-07-11,1,7,0,2017-12-02,21
1636,20,193,10,2,KGID101636,Pushpa Shetty,1996-06-06,2,7,0,2017-03-26,20
1637,20,193,10,2,KGID101637,Lokesh Aithal,1994-11-19,1,7,0,2015-03-30,20
1638,20,193,13,11,KGID101638,Ganesh Achar,2003-06-23,1,7,0,2025-04-23,21
1639,20,193,9,2,KGID101639,Vinay Deshpande,1994-08-10,1,7,0,2016-08-20,22
1640,20,193,13,11,KGID101640,Mahadevappa Kalburgi,1997-02-21,1,3,0,2020-01-16,22
1641,20,193,13,11,KGID101641,Sowmya Chavan,2000-08-19,2,1,0,2022-11-29,22
1642,20,193,9,2,KGID101642,Ashok Nayak,1984-05-31,1,1,0,2005-07-20,21
1643,24,194,13,11,KGID101643,Ravindra Kamath,2001-11-22,1,7,0,2025-06-13,23
1644,24,194,12,11,KGID101644,Naveen Hegde,1999-05-08,1,1,0,2022-08-08,23
1645,24,194,13,11,KGID101645,Vinay Pujari,2002-11-14,1,3,0,2024-10-11,21
1646,24,194,13,11,KGID101646,Vani Gowda,1998-08-24,2,7,0,2021-06-04,22
1647,24,194,11,2,KGID101647,Raghavendra Swamy,1996-02-07,1,6,0,2017-02-22,21
1648,24,194,10,2,KGID101648,Devendra Hiremath,1995-07-09,1,7,0,2021-07-06,25
1649,24,194,11,2,KGID101649,Kumar Swamy,2001-11-21,1,3,0,2023-03-04,21
1650,24,194,13,11,KGID101650,Deepika Chavan,1995-09-18,3,8,0,2017-04-22,21
1651,24,194,11,11,KGID101651,Suresh Angadi,1990-12-08,1,5,0,2011-04-27,20
1652,24,195,12,11,KGID101652,Chandrashekar Pujari,1997-12-02,1,7,0,2022-09-14,24
1653,24,195,11,11,KGID101653,Vinay Yadav,1993-07-09,1,1,0,2019-10-28,26
1654,24,195,10,2,KGID101654,Chaya Rao,1994-03-28,2,7,0,2017-03-23,22
1655,24,195,11,11,KGID101655,Raju Rao,1994-12-27,1,3,0,2015-09-04,20
1656,24,195,13,11,KGID101656,Prasanna Deshpande,2001-05-28,1,1,0,2022-12-08,21
1657,24,195,9,2,KGID101657,Muralidhar Naik,1997-02-09,1,1,0,2022-06-08,25
1658,28,196,10,2,KGID101658,Puneeth Urs,1991-03-20,1,7,0,2014-06-04,23
1659,28,196,13,11,KGID101659,Shobha Hegde,2000-10-22,2,8,0,2025-09-08,24
1660,28,196,13,11,KGID101660,Geetha Sindhe,2002-06-23,2,3,0,2024-09-16,22
1661,28,196,13,11,KGID101661,Halappa Iyer,1997-11-08,1,7,0,2018-07-07,20
1662,28,196,9,2,KGID101662,Suresh Kulkarni,1992-04-23,1,8,0,2016-08-23,24
1663,28,196,11,11,KGID101663,Suresh Deshpande,1991-10-29,1,7,0,2013-06-25,21
1664,28,196,12,11,KGID101664,Srinivas Halli,1996-01-03,1,7,0,2017-03-23,21
1665,28,196,9,2,KGID101665,Girija Chavan,1987-04-05,2,3,0,2014-02-28,26
1666,28,196,10,2,KGID101666,Ratna Naik,2000-12-07,2,8,0,2021-12-03,20
1667,28,197,12,11,KGID101667,Girish Patil,2004-02-15,1,5,0,2025-03-24,21
1668,28,197,9,2,KGID101668,Kumar Reddy,1990-11-18,1,7,0,2015-08-21,24
1669,28,197,13,11,KGID101669,Manjunath Patil,2000-10-25,1,1,0,2024-03-18,23
1670,28,197,10,2,KGID101670,Kumar Angadi,1988-01-17,1,8,0,2009-06-03,21
1671,28,197,11,2,KGID101671,Santosh Pujari,1999-02-24,1,1,0,2022-03-01,23
1672,28,197,10,2,KGID101672,Kalavathi Reddy,1991-09-26,2,1,0,2017-11-09,26
1673,28,197,11,2,KGID101673,Chandrashekar Rao,2002-04-24,1,3,0,2024-02-11,21
1674,28,197,13,11,KGID101674,Halappa Kamath,2003-07-27,1,1,0,2025-04-29,21
1675,30,198,11,11,KGID101675,Deepa Nayak,1997-06-10,2,1,0,2022-11-21,25
1676,30,198,13,11,KGID101676,Vinay Patil,1998-07-06,1,3,0,2021-12-31,23
1677,30,198,13,11,KGID101677,Vani Patil,2002-06-15,2,7,1,2024-09-03,22
1678,30,198,10,2,KGID101678,Siddaraju Naidu,1999-05-02,1,8,1,2025-04-09,25
1679,30,198,13,11,KGID101679,Sowmya Rao,1996-04-22,2,3,0,2020-01-22,23
1680,30,198,12,11,KGID101680,Vinay Angadi,1996-02-29,1,7,0,2018-05-03,22
1681,30,198,10,2,KGID101681,Channabasappa Math,1999-07-31,1,1,0,2022-12-02,23
1682,30,199,13,11,KGID101682,Lokesh Reddy,2002-10-04,1,8,0,2023-08-23,20
1683,30,199,13,11,KGID101683,Vinay Nayak,2002-07-03,1,8,0,2023-06-13,20
1684,30,199,9,2,KGID101684,Parashuram Gowda,1988-04-13,1,3,0,2013-06-02,25
1685,30,199,12,11,KGID101685,Sunil Pujari,1992-08-31,1,8,0,2018-10-27,26
1686,30,199,13,11,KGID101686,Mahesh Urs,1997-08-22,1,3,0,2019-07-08,21
1687,30,199,13,11,KGID101687,Chaya Rao,2001-11-18,2,3,0,2025-04-01,23
1688,30,199,10,2,KGID101688,Mallikarjuna Aithal,1988-06-29,1,2,0,2014-02-12,25
1689,30,199,11,11,KGID101689,Mallikarjuna Hegde,1999-04-28,1,5,0,2022-04-29,23
1690,31,200,12,11,KGID101690,Vijaya Kumar Halli,1999-11-25,1,2,0,2023-04-06,23
1691,31,200,9,2,KGID101691,Prasanna Swamy,1987-11-24,1,7,0,2011-03-10,23
1692,31,200,11,11,KGID101692,Halappa Nayaka,1995-03-20,1,7,0,2020-05-02,25
1693,31,200,9,2,KGID101693,Ganesh Naidu,1984-06-06,1,7,0,2005-10-23,21
1694,31,200,13,11,KGID101694,Girija Nayaka,1995-10-30,2,1,0,2017-09-10,21
1695,31,200,11,11,KGID101695,Ramesh Halli,1990-10-19,1,1,0,2014-07-30,23
1696,31,200,11,2,KGID101696,Devendra Kalburgi,1997-03-21,1,7,0,2022-08-01,25
1697,31,200,13,11,KGID101697,Srinivas Naidu,2004-01-13,1,3,0,2025-11-22,21
1698,31,201,12,11,KGID101698,Puneeth Naik,1996-02-08,1,7,0,2019-05-29,23
1699,31,201,10,2,KGID101699,Harish Hegde,1988-07-07,1,1,0,2010-02-26,21
1700,31,201,13,11,KGID101700,Venkatesh Hiremath,2003-04-04,1,1,0,2025-07-16,22
1701,31,201,13,11,KGID101701,Venkatesh Kulkarni,2000-08-31,1,3,0,2025-04-12,24
1702,31,201,9,2,KGID101702,Raghavendra Shetty,1993-09-25,1,3,0,2018-08-07,24
1703,31,201,10,2,KGID101703,Venkatesh Angadi,1990-07-26,1,7,0,2017-03-26,26
1704,31,201,13,11,KGID101704,Parashuram Joshi,1996-03-07,1,7,0,2016-10-06,20
1705,31,201,13,11,KGID101705,Yogesh Devadiga,2005-06-06,1,1,0,2026-05-08,20
